title,authors,journal,pmid,page,url
A Novel Data Augmentation Method for Improving the Accuracy of Insulator Health Diagnosis.,"Li Z, Song Y, Li R, Gu S, Fan X.","{'name': 'Sensors (Basel)', 'year': 2022, 'citation': 'Sensors (Basel). 2022 Oct 26;22(21):8187. doi: 10.3390/s22218187.'}",36365885,46,https://pubmed.ncbi.nlm.nih.gov/36365885/
A sequence-based multiple kernel model for identifying DNA-binding proteins.,"Qian Y, Jiang L, Ding Y, Tang J, Guo F.","{'name': 'BMC Bioinformatics', 'year': 2021, 'citation': 'BMC Bioinformatics. 2021 May 31;22(Suppl 3):291. doi: 10.1186/s12859-020-03875-x.'}",34058979,47,https://pubmed.ncbi.nlm.nih.gov/34058979/
Graph convolutional neural network applied to the prediction of normal boiling point.,"Qu C, Kearsley AJ, Schneider BI, Keyrouz W, Allison TC.","{'name': 'J Mol Graph Model', 'year': 2022, 'citation': 'J Mol Graph Model. 2022 May;112:108149. doi: 10.1016/j.jmgm.2022.108149. Epub 2022 Feb 4.'}",35149486,47,https://pubmed.ncbi.nlm.nih.gov/35149486/
Differentiating dreaming and waking reports with automatic text analysis and Support Vector Machines.,"Zheng X, Schweickert R.","{'name': 'Conscious Cogn', 'year': 2023, 'citation': 'Conscious Cogn. 2023 Jan;107:103439. doi: 10.1016/j.concog.2022.103439. Epub 2022 Dec 1.'}",36463797,47,https://pubmed.ncbi.nlm.nih.gov/36463797/
Symmetric LINEX loss twin support vector machine for robust classification and its fast iterative algorithm.,"Si Q, Yang Z, Ye J.","{'name': 'Neural Netw', 'year': 2023, 'citation': 'Neural Netw. 2023 Nov;168:143-160. doi: 10.1016/j.neunet.2023.08.055. Epub 2023 Sep 9.'}",37748393,47,https://pubmed.ncbi.nlm.nih.gov/37748393/
Development of a real-time cattle lameness detection system using a single side-view camera.,"Myint BB, Onizuka T, Tin P, Aikawa M, Kobayashi I, Zin TT.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 Jun 14;14(1):13734. doi: 10.1038/s41598-024-64664-7.'}",38877097,47,https://pubmed.ncbi.nlm.nih.gov/38877097/
Novel Feature Selection for Artificial Intelligence Using Item Response Theory for Mortality Prediction.,"Kline A, Kline T, Hossein Abad ZS, Lee J.","{'name': 'Annu Int Conf IEEE Eng Med Biol Soc', 'year': 2020, 'citation': 'Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:5729-5732. doi: 10.1109/EMBC44109.2020.9175403.'}",33019275,47,https://pubmed.ncbi.nlm.nih.gov/33019275/
"Motion Inference Using Sparse Inertial Sensors, Self-Supervised Learning, and a New Dataset of Unscripted Human Motion.","Geissinger JH, Asbeck AT.","{'name': 'Sensors (Basel)', 'year': 2020, 'citation': 'Sensors (Basel). 2020 Nov 6;20(21):6330. doi: 10.3390/s20216330.'}",33171977,47,https://pubmed.ncbi.nlm.nih.gov/33171977/
Categorization of free-text drug orders using character-level recurrent neural networks.,"Raiskin Y, Eickhoff C, Beeler PE.","{'name': 'Int J Med Inform', 'year': 2019, 'citation': 'Int J Med Inform. 2019 Sep;129:20-28. doi: 10.1016/j.ijmedinf.2019.05.020. Epub 2019 May 23.'}",31445256,47,https://pubmed.ncbi.nlm.nih.gov/31445256/
Architectures and accuracy of artificial neural network for disease classification from omics data.,"Yu H, Samuels DC, Zhao YY, Guo Y.","{'name': 'BMC Genomics', 'year': 2019, 'citation': 'BMC Genomics. 2019 Mar 4;20(1):167. doi: 10.1186/s12864-019-5546-z.'}",30832569,47,https://pubmed.ncbi.nlm.nih.gov/30832569/
AI-based disease category prediction model using symptoms from low-resource Ethiopian language: Afaan Oromo text.,"Dinsa EF, Das M, Abebe TU.","{'name': 'Sci Rep', 'year': 2024, 'citation': 'Sci Rep. 2024 May 16;14(1):11233. doi: 10.1038/s41598-024-62278-7.'}",38755269,47,https://pubmed.ncbi.nlm.nih.gov/38755269/
"AI now beats humans at basic tasks - new benchmarks are needed, says major report.",Jones N.,"{'name': 'Nature', 'year': 2024, 'citation': 'Nature. 2024 Apr;628(8009):700-701. doi: 10.1038/d41586-024-01087-4.'}",38622298,48,https://pubmed.ncbi.nlm.nih.gov/38622298/
Classification of oolong tea varieties based on computer vision and convolutional neural networks.,"Zhu Y, Chen S, Yin H, Han X, Xu M, Wang W, Zhang Y, Feng X, Liu Y.","{'name': 'J Sci Food Agric', 'year': 2024, 'citation': 'J Sci Food Agric. 2024 Feb;104(3):1630-1637. doi: 10.1002/jsfa.13049. Epub 2023 Oct 30.'}",37842747,48,https://pubmed.ncbi.nlm.nih.gov/37842747/
Developing a transit desert interactive dashboard: Supervised modeling for forecasting transit deserts.,"Choi SJ, Jiao J.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Jul 24;19(7):e0306782. doi: 10.1371/journal.pone.0306782. eCollection 2024.'}",39046926,48,https://pubmed.ncbi.nlm.nih.gov/39046926/
Mapping Patient Trajectories using Longitudinal Extraction and Deep Learning in the MIMIC-III Critical Care Database.,"Beaulieu-Jones BK, Orzechowski P, Moore JH.","{'name': 'Pac Symp Biocomput', 'year': 2018, 'citation': 'Pac Symp Biocomput. 2018;23:123-132.'}",29218875,48,https://pubmed.ncbi.nlm.nih.gov/29218875/
A systematic review of automated hyperpartisan news detection.,"Maggini MJ, Bassi D, Piot P, Dias G, Otero PG.","{'name': 'PLoS One', 'year': 2025, 'citation': 'PLoS One. 2025 Feb 21;20(2):e0316989. doi: 10.1371/journal.pone.0316989. eCollection 2025.'}",39982955,48,https://pubmed.ncbi.nlm.nih.gov/39982955/
Development of a Predictive Model to Determine Appropriate Length of Profile.,"Hazel D, Stewart J, Rivera-Nichols T, Little J.","{'name': 'Mil Med', 'year': 2024, 'citation': 'Mil Med. 2024 Aug 19;189(Suppl 3):489-492. doi: 10.1093/milmed/usae159.'}",39160848,48,https://pubmed.ncbi.nlm.nih.gov/39160848/
Skin Lesion Detection with Support Vector Machines on iOS Devices.,"Schnalzer B, Alcalde B.","{'name': 'Stud Health Technol Inform', 'year': 2019, 'citation': 'Stud Health Technol Inform. 2019 Aug 21;264:1417-1418. doi: 10.3233/SHTI190462.'}",31438159,48,https://pubmed.ncbi.nlm.nih.gov/31438159/
Can we open the black box of AI?,Castelvecchi D.,"{'name': 'Nature', 'year': 2016, 'citation': 'Nature. 2016 Oct 6;538(7623):20-23. doi: 10.1038/538020a.'}",27708329,48,https://pubmed.ncbi.nlm.nih.gov/27708329/
Vulnerability of classifiers to evolutionary generated adversarial examples.,"Vidnerová P, Neruda R.","{'name': 'Neural Netw', 'year': 2020, 'citation': 'Neural Netw. 2020 Jul;127:168-181. doi: 10.1016/j.neunet.2020.04.015. Epub 2020 Apr 20.'}",32361547,48,https://pubmed.ncbi.nlm.nih.gov/32361547/
Cross-Lingual Knowledge Transferring by Structural Correspondence and Space Transfer.,"Wang D, Wu J, Yang J, Jing B, Zhang W, He X, Zhang H.","{'name': 'IEEE Trans Cybern', 'year': 2022, 'citation': 'IEEE Trans Cybern. 2022 Jul;52(7):6555-6566. doi: 10.1109/TCYB.2021.3051005. Epub 2022 Jul 4.'}",33544685,48,https://pubmed.ncbi.nlm.nih.gov/33544685/
Use of Hyperspectral Imaging for the Quantification of Organic Contaminants on Copper Surfaces for Electronic Applications.,"Englert T, Gruber F, Stiedl J, Green S, Jacob T, Rebner K, Grählert W.","{'name': 'Sensors (Basel)', 'year': 2021, 'citation': 'Sensors (Basel). 2021 Aug 19;21(16):5595. doi: 10.3390/s21165595.'}",34451034,49,https://pubmed.ncbi.nlm.nih.gov/34451034/
Exploring the spatial patterns of landslide susceptibility assessment using interpretable Shapley method: Mechanisms of landslide formation in the Sichuan-Tibet region.,"Lv J, Zhang R, Shama A, Hong R, He X, Wu R, Bao X, Liu G.","{'name': 'J Environ Manage', 'year': 2024, 'citation': 'J Environ Manage. 2024 Aug;366:121921. doi: 10.1016/j.jenvman.2024.121921. Epub 2024 Jul 24.'}",39053375,49,https://pubmed.ncbi.nlm.nih.gov/39053375/
Schrödinger Spectrum Based PPG Features for the Estimation of the Arterial Blood Pressure.,"Li P, Laleg-Kirati TM.","{'name': 'Annu Int Conf IEEE Eng Med Biol Soc', 'year': 2020, 'citation': 'Annu Int Conf IEEE Eng Med Biol Soc. 2020 Jul;2020:2683-2686. doi: 10.1109/EMBC44109.2020.9176849.'}",33018559,49,https://pubmed.ncbi.nlm.nih.gov/33018559/
An enhanced approach to the robust discriminant analysis and class sparsity based embedding.,"Khoder A, Dornaika F.","{'name': 'Neural Netw', 'year': 2021, 'citation': 'Neural Netw. 2021 Apr;136:11-16. doi: 10.1016/j.neunet.2020.12.025. Epub 2020 Dec 30.'}",33422928,49,https://pubmed.ncbi.nlm.nih.gov/33422928/
Noisecut: a python package for noise-tolerant classification of binary data using prior knowledge integration and max-cut solutions.,"Samadi ME, Mirzaieazar H, Mitsos A, Schuppert A.","{'name': 'BMC Bioinformatics', 'year': 2024, 'citation': 'BMC Bioinformatics. 2024 Apr 20;25(1):155. doi: 10.1186/s12859-024-05769-8.'}",38641616,49,https://pubmed.ncbi.nlm.nih.gov/38641616/
Characterization of specific and distinct patient types in clinical trials of acute schizophrenia using an uncorrelated PANSS score matrix transform (UPSM).,"Hopkins SC, Ogirala A, Loebel A, Koblan KS.","{'name': 'Psychiatry Res', 'year': 2020, 'citation': 'Psychiatry Res. 2020 Dec;294:113569. doi: 10.1016/j.psychres.2020.113569. Epub 2020 Nov 11.'}",33223272,49,https://pubmed.ncbi.nlm.nih.gov/33223272/
Engineering Features From Advanced Medical Technology Initiative Submissions to Enable Predictive Modeling for Proposal Success.,"Pavliscsak H, Knisely B.","{'name': 'Mil Med', 'year': 2024, 'citation': 'Mil Med. 2024 Aug 19;189(Suppl 3):149-155. doi: 10.1093/milmed/usae063.'}",39160852,49,https://pubmed.ncbi.nlm.nih.gov/39160852/
Evaluation of classification and forecasting methods on time series gene expression data.,"Tripto NI, Kabir M, Bayzid MS, Rahman A.","{'name': 'PLoS One', 'year': 2020, 'citation': 'PLoS One. 2020 Nov 6;15(11):e0241686. doi: 10.1371/journal.pone.0241686. eCollection 2020.'}",33156855,49,https://pubmed.ncbi.nlm.nih.gov/33156855/
Extending XCS with Cyclic Graphs for Scalability on Complex Boolean Problems.,"Iqbal M, Browne WN, Zhang M.","{'name': 'Evol Comput', 'year': 2017, 'citation': 'Evol Comput. 2017 Summer;25(2):173-204. doi: 10.1162/EVCO_a_00167. Epub 2015 Sep 25.'}",26406166,49,https://pubmed.ncbi.nlm.nih.gov/26406166/
Malay sentiment analysis based on combined classification approaches and Senti-lexicon algorithm.,"Al-Saffar A, Awang S, Tao H, Omar N, Al-Saiagh W, Al-Bared M.","{'name': 'PLoS One', 'year': 2018, 'citation': 'PLoS One. 2018 Apr 23;13(4):e0194852. doi: 10.1371/journal.pone.0194852. eCollection 2018.'}",29684036,49,https://pubmed.ncbi.nlm.nih.gov/29684036/
Convolution neural network for effective burn region segmentation of color images.,"Chauhan J, Goyal P.","{'name': 'Burns', 'year': 2021, 'citation': 'Burns. 2021 Jun;47(4):854-862. doi: 10.1016/j.burns.2020.08.016. Epub 2020 Sep 12.'}",33158632,50,https://pubmed.ncbi.nlm.nih.gov/33158632/
Improved robustness of reinforcement learning policies upon conversion to spiking neuronal network platforms applied to Atari Breakout game.,"Patel D, Hazan H, Saunders DJ, Siegelmann HT, Kozma R.","{'name': 'Neural Netw', 'year': 2019, 'citation': 'Neural Netw. 2019 Dec;120:108-115. doi: 10.1016/j.neunet.2019.08.009. Epub 2019 Aug 25.'}",31500931,50,https://pubmed.ncbi.nlm.nih.gov/31500931/
Learning representation hierarchies by sharing visual features: a computational investigation of Persian character recognition with unsupervised deep learning.,"Sadeghi Z, Testolin A.","{'name': 'Cogn Process', 'year': 2017, 'citation': 'Cogn Process. 2017 Aug;18(3):273-284. doi: 10.1007/s10339-017-0796-7. Epub 2017 Feb 25.'}",28238168,50,https://pubmed.ncbi.nlm.nih.gov/28238168/
Massive Technological Unemployment Without Redistribution: A Case for Cautious Optimism.,Chomanski B.,"{'name': 'Sci Eng Ethics', 'year': 2019, 'citation': 'Sci Eng Ethics. 2019 Oct;25(5):1389-1407. doi: 10.1007/s11948-018-0070-0. Epub 2018 Oct 24.'}",30357558,50,https://pubmed.ncbi.nlm.nih.gov/30357558/
Developing a boosted decision tree regression prediction model as a sustainable tool for compressive strength of environmentally friendly concrete.,Latif SD.,"{'name': 'Environ Sci Pollut Res Int', 'year': 2021, 'citation': 'Environ Sci Pollut Res Int. 2021 Dec;28(46):65935-65944. doi: 10.1007/s11356-021-15662-z. Epub 2021 Jul 29.'}",34327638,50,https://pubmed.ncbi.nlm.nih.gov/34327638/
Seismic anisotropy prediction using ML methods: A case study on an offshore carbonate oilfield.,"Zhao G, Bouchaala F, Jouini MS, Waheed UB.","{'name': 'PLoS One', 'year': 2025, 'citation': 'PLoS One. 2025 Jan 7;20(1):e0311561. doi: 10.1371/journal.pone.0311561. eCollection 2025.'}",39774534,50,https://pubmed.ncbi.nlm.nih.gov/39774534/
Panning for gold: Comparative analysis of cross-platform approaches for automated detection of political content in textual data.,"Makhortykh M, de León E, Urman A, Gil-Lopez T, Christner C, Sydorova M, Adam S, Maier M.","{'name': 'PLoS One', 'year': 2024, 'citation': 'PLoS One. 2024 Nov 18;19(11):e0312865. doi: 10.1371/journal.pone.0312865. eCollection 2024.'}",39556542,50,https://pubmed.ncbi.nlm.nih.gov/39556542/
Bias detectives: the researchers striving to make algorithms fair.,Courtland R.,"{'name': 'Nature', 'year': 2018, 'citation': 'Nature. 2018 Jun;558(7710):357-360. doi: 10.1038/d41586-018-05469-3.'}",29925973,50,https://pubmed.ncbi.nlm.nih.gov/29925973/
Depth with nonlinearity creates no bad local minima in ResNets.,"Kawaguchi K, Bengio Y.","{'name': 'Neural Netw', 'year': 2019, 'citation': 'Neural Netw. 2019 Oct;118:167-174. doi: 10.1016/j.neunet.2019.06.009. Epub 2019 Jul 1.'}",31295691,50,https://pubmed.ncbi.nlm.nih.gov/31295691/
Reducing bias to source samples for unsupervised domain adaptation.,"Ye Y, Huang Z, Pan T, Li J, Shen HT.","{'name': 'Neural Netw', 'year': 2021, 'citation': 'Neural Netw. 2021 Sep;141:61-71. doi: 10.1016/j.neunet.2021.03.021. Epub 2021 Mar 26.'}",33866303,50,https://pubmed.ncbi.nlm.nih.gov/33866303/
